timestamp,id,x,y,height,type,camera
1647939103430,469,423,244,1802,person_coordinates,D8:80:39:D8:44:7A
1647939103727,469,425,241,1799,person_coordinates,D8:80:39:D8:44:7A
1647939103934,469,427,240,1794,person_coordinates,D8:80:39:D8:44:7A
1647939104237,469,432,238,1784,person_coordinates,D8:80:39:D8:44:7A
1647939104436,469,434,235,1790,person_coordinates,D8:80:39:D8:44:7A
1647939104728,469,436,228,1790,person_coordinates,D8:80:39:D8:44:7A
1647939104935,469,436,222,1782,person_coordinates,D8:80:39:D8:44:7A
1647939105234,469,438,212,1788,person_coordinates,D8:80:39:D8:44:7A
1647939105436,469,440,205,1772,person_coordinates,D8:80:39:D8:44:7A
1647939115726,481,446,194,1734,person_coordinates,D8:80:39:D8:44:7A
1647939116227,483,441,209,1777,person_coordinates,D8:80:39:D8:44:7A
1647939116440,483,440,215,1774,person_coordinates,D8:80:39:D8:44:7A
1647939116727,483,439,225,1780,person_coordinates,D8:80:39:D8:44:7A
1647939116939,483,436,231,1785,person_coordinates,D8:80:39:D8:44:7A
1647939117226,483,431,240,1773,person_coordinates,D8:80:39:D8:44:7A
1647939117428,483,427,246,1774,person_coordinates,D8:80:39:D8:44:7A
1647939117734,483,421,254,1782,person_coordinates,D8:80:39:D8:44:7A
1647939117938,483,418,258,1785,person_coordinates,D8:80:39:D8:44:7A
1647939118227,483,414,265,1777,person_coordinates,D8:80:39:D8:44:7A
1647939118435,483,413,269,1767,person_coordinates,D8:80:39:D8:44:7A
1647939118734,483,412,273,1744,person_coordinates,D8:80:39:D8:44:7A
1647939141230,488,206,227,1761,person_coordinates,D8:80:39:D8:44:7A
1647939141434,488,222,228,1755,person_coordinates,D8:80:39:D8:44:7A
1647939141732,488,248,230,1763,person_coordinates,D8:80:39:D8:44:7A
1647939141935,488,266,233,1771,person_coordinates,D8:80:39:D8:44:7A
1647939141935,490,286,207,1715,person_coordinates,D8:80:39:D8:44:7A
1647939142233,488,290,236,1768,person_coordinates,D8:80:39:D8:44:7A
1647939142233,490,312,216,1643,person_coordinates,D8:80:39:D8:44:7A
1647939142444,488,304,238,1762,person_coordinates,D8:80:39:D8:44:7A
1647939142444,490,326,218,1654,person_coordinates,D8:80:39:D8:44:7A
1647939142729,488,328,239,1757,person_coordinates,D8:80:39:D8:44:7A
1647939142729,490,346,216,1751,person_coordinates,D8:80:39:D8:44:7A
1647939142942,488,342,240,1766,person_coordinates,D8:80:39:D8:44:7A
1647939142942,490,359,217,1774,person_coordinates,D8:80:39:D8:44:7A
1647939143229,488,362,243,1774,person_coordinates,D8:80:39:D8:44:7A
1647939143229,490,374,217,1788,person_coordinates,D8:80:39:D8:44:7A
1647939143437,488,373,243,1785,person_coordinates,D8:80:39:D8:44:7A
1647939143437,490,383,216,1798,person_coordinates,D8:80:39:D8:44:7A
1647939143732,488,390,240,1807,person_coordinates,D8:80:39:D8:44:7A
1647939143732,490,393,211,1799,person_coordinates,D8:80:39:D8:44:7A
1647939143931,488,399,237,1825,person_coordinates,D8:80:39:D8:44:7A
1647939143931,490,399,208,1798,person_coordinates,D8:80:39:D8:44:7A
1647939144234,488,408,234,1827,person_coordinates,D8:80:39:D8:44:7A
1647939144234,490,409,206,1801,person_coordinates,D8:80:39:D8:44:7A
1647939144440,488,414,234,1815,person_coordinates,D8:80:39:D8:44:7A
1647939144440,490,417,208,1798,person_coordinates,D8:80:39:D8:44:7A
1647939144729,488,421,235,1789,person_coordinates,D8:80:39:D8:44:7A
1647939144729,490,427,210,1809,person_coordinates,D8:80:39:D8:44:7A
1647939144937,488,422,231,1766,person_coordinates,D8:80:39:D8:44:7A
1647939144937,490,433,212,1817,person_coordinates,D8:80:39:D8:44:7A
1647939145237,488,422,225,1703,person_coordinates,D8:80:39:D8:44:7A
1647939145237,490,439,214,1795,person_coordinates,D8:80:39:D8:44:7A
1647939145437,488,421,226,1618,person_coordinates,D8:80:39:D8:44:7A
1647939145437,490,439,216,1785,person_coordinates,D8:80:39:D8:44:7A
1647939145730,488,419,228,1471,person_coordinates,D8:80:39:D8:44:7A
1647939145730,490,439,219,1779,person_coordinates,D8:80:39:D8:44:7A
1647939145934,488,419,227,1394,person_coordinates,D8:80:39:D8:44:7A
1647939145934,490,441,221,1765,person_coordinates,D8:80:39:D8:44:7A
1647939146228,488,420,228,1327,person_coordinates,D8:80:39:D8:44:7A
1647939146228,490,444,226,1730,person_coordinates,D8:80:39:D8:44:7A
1647939146937,499,440,217,1764,person_coordinates,D8:80:39:D8:44:7A
1647939147267,499,445,218,1721,person_coordinates,D8:80:39:D8:44:7A
1647939151432,501,440,230,1761,person_coordinates,D8:80:39:D8:44:7A
1647939151734,501,440,228,1765,person_coordinates,D8:80:39:D8:44:7A
1647939151929,501,439,228,1764,person_coordinates,D8:80:39:D8:44:7A
1647939152235,501,444,228,1725,person_coordinates,D8:80:39:D8:44:7A
1647939170726,495,439,243,1765,person_coordinates,D8:80:39:D8:44:7A
1647939170927,495,438,239,1779,person_coordinates,D8:80:39:D8:44:7A
1647939171232,495,437,236,1788,person_coordinates,D8:80:39:D8:44:7A
1647939171434,495,436,235,1788,person_coordinates,D8:80:39:D8:44:7A
1647939171726,495,436,236,1791,person_coordinates,D8:80:39:D8:44:7A
1647939171932,495,437,236,1794,person_coordinates,D8:80:39:D8:44:7A
1647939172235,495,436,238,1792,person_coordinates,D8:80:39:D8:44:7A
1647939172438,495,436,238,1790,person_coordinates,D8:80:39:D8:44:7A
1647939172735,495,436,239,1793,person_coordinates,D8:80:39:D8:44:7A
1647939172934,495,436,239,1796,person_coordinates,D8:80:39:D8:44:7A
1647939173227,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
1647939173429,495,436,240,1799,person_coordinates,D8:80:39:D8:44:7A
1647939173735,495,435,239,1800,person_coordinates,D8:80:39:D8:44:7A
1647939173932,495,435,238,1801,person_coordinates,D8:80:39:D8:44:7A
1647939174226,495,436,238,1801,person_coordinates,D8:80:39:D8:44:7A
1647939174432,495,436,238,1802,person_coordinates,D8:80:39:D8:44:7A
1647939174733,495,436,236,1798,person_coordinates,D8:80:39:D8:44:7A
1647939174929,495,436,236,1795,person_coordinates,D8:80:39:D8:44:7A
1647939175231,495,436,236,1795,person_coordinates,D8:80:39:D8:44:7A
1647939175429,495,436,235,1799,person_coordinates,D8:80:39:D8:44:7A
1647939175728,495,436,236,1804,person_coordinates,D8:80:39:D8:44:7A
1647939175927,495,436,237,1802,person_coordinates,D8:80:39:D8:44:7A
1647939176228,495,435,239,1804,person_coordinates,D8:80:39:D8:44:7A
1647939176438,495,435,239,1802,person_coordinates,D8:80:39:D8:44:7A
1647939176730,495,436,240,1798,person_coordinates,D8:80:39:D8:44:7A
1647939176928,495,436,240,1798,person_coordinates,D8:80:39:D8:44:7A
1647939177232,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
1647939177436,495,435,241,1797,person_coordinates,D8:80:39:D8:44:7A
1647939177733,495,435,241,1796,person_coordinates,D8:80:39:D8:44:7A
1647939177951,495,435,241,1797,person_coordinates,D8:80:39:D8:44:7A
1647939178225,495,435,240,1794,person_coordinates,D8:80:39:D8:44:7A
1647939178434,495,435,240,1794,person_coordinates,D8:80:39:D8:44:7A
1647939178735,495,435,240,1798,person_coordinates,D8:80:39:D8:44:7A
1647939178928,495,436,241,1793,person_coordinates,D8:80:39:D8:44:7A
1647939179264,495,437,241,1781,person_coordinates,D8:80:39:D8:44:7A
1647939179428,495,437,241,1774,person_coordinates,D8:80:39:D8:44:7A
1647939179728,495,436,244,1781,person_coordinates,D8:80:39:D8:44:7A
1647939179933,495,434,251,1777,person_coordinates,D8:80:39:D8:44:7A
1647939180227,495,432,264,1762,person_coordinates,D8:80:39:D8:44:7A
1647939180441,495,433,271,1759,person_coordinates,D8:80:39:D8:44:7A
1647939206735,536,433,270,1800,person_coordinates,D8:80:39:D8:44:7A
1647939206929,536,411,271,1773,person_coordinates,D8:80:39:D8:44:7A
1647939207728,539,322,273,1738,person_coordinates,D8:80:39:D8:44:7A
1647939207947,539,299,273,1738,person_coordinates,D8:80:39:D8:44:7A
1647939208233,539,271,269,1728,person_coordinates,D8:80:39:D8:44:7A
1647939208430,539,251,266,1729,person_coordinates,D8:80:39:D8:44:7A
1647939208736,539,215,268,1665,person_coordinates,D8:80:39:D8:44:7A
1647939209927,541,115,256,840,person_coordinates,D8:80:39:D8:44:7A
1647939212227,544,253,270,1731,person_coordinates,D8:80:39:D8:44:7A
1647939212437,544,234,267,1745,person_coordinates,D8:80:39:D8:44:7A
1647939212727,544,209,262,1739,person_coordinates,D8:80:39:D8:44:7A
1647939256928,550,174,252,1501,person_coordinates,D8:80:39:D8:44:7A
1647939257237,550,201,263,1712,person_coordinates,D8:80:39:D8:44:7A
1647939257430,550,217,267,1750,person_coordinates,D8:80:39:D8:44:7A
1647939314162,557,429,267,1771,person_coordinates,D8:80:39:D8:44:7A
1647939314443,557,410,264,1768,person_coordinates,D8:80:39:D8:44:7A
1647939314729,557,389,266,1765,person_coordinates,D8:80:39:D8:44:7A
1647939314930,557,374,270,1748,person_coordinates,D8:80:39:D8:44:7A
1647939322235,578,410,124,1784,person_coordinates,D8:80:39:D8:44:7A
1647939322431,578,405,140,1790,person_coordinates,D8:80:39:D8:44:7A
1647939322728,578,396,163,1787,person_coordinates,D8:80:39:D8:44:7A
1647939322945,578,386,176,1781,person_coordinates,D8:80:39:D8:44:7A
1647939323230,578,367,192,1773,person_coordinates,D8:80:39:D8:44:7A
1647939323434,578,352,203,1752,person_coordinates,D8:80:39:D8:44:7A
1647939323734,578,329,222,1750,person_coordinates,D8:80:39:D8:44:7A
1647939323934,578,314,231,1768,person_coordinates,D8:80:39:D8:44:7A
1647939324229,578,291,240,1752,person_coordinates,D8:80:39:D8:44:7A
1647939324439,578,279,246,1760,person_coordinates,D8:80:39:D8:44:7A
1647939324726,578,262,255,1762,person_coordinates,D8:80:39:D8:44:7A
1647939324926,578,251,262,1754,person_coordinates,D8:80:39:D8:44:7A
1647939325432,580,228,268,1729,person_coordinates,D8:80:39:D8:44:7A
1647939325726,580,213,272,1687,person_coordinates,D8:80:39:D8:44:7A
1647939346437,581,313,271,1773,person_coordinates,D8:80:39:D8:44:7A
1647939346734,581,294,271,1775,person_coordinates,D8:80:39:D8:44:7A
1647939346930,581,282,272,1743,person_coordinates,D8:80:39:D8:44:7A
1647939347235,588,259,272,1759,person_coordinates,D8:80:39:D8:44:7A
1647939347428,588,249,272,1751,person_coordinates,D8:80:39:D8:44:7A
1647939347953,589,229,270,1778,person_coordinates,D8:80:39:D8:44:7A
1647939348231,589,219,273,1740,person_coordinates,D8:80:39:D8:44:7A
1647939350228,590,223,270,1799,person_coordinates,D8:80:39:D8:44:7A
1647939350440,590,229,268,1829,person_coordinates,D8:80:39:D8:44:7A
1647939350727,590,234,267,1834,person_coordinates,D8:80:39:D8:44:7A
1647939350927,590,235,266,1835,person_coordinates,D8:80:39:D8:44:7A
1647939351228,590,235,265,1836,person_coordinates,D8:80:39:D8:44:7A
1647939351432,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939351726,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939351927,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939352229,590,236,264,1834,person_coordinates,D8:80:39:D8:44:7A
1647939352439,590,236,264,1835,person_coordinates,D8:80:39:D8:44:7A
1647939352728,590,236,265,1834,person_coordinates,D8:80:39:D8:44:7A
1647939352950,590,235,265,1833,person_coordinates,D8:80:39:D8:44:7A
1647939353226,590,235,265,1834,person_coordinates,D8:80:39:D8:44:7A
1647939353434,590,234,265,1836,person_coordinates,D8:80:39:D8:44:7A
1647939353728,590,234,265,1842,person_coordinates,D8:80:39:D8:44:7A
1647939353927,590,235,266,1838,person_coordinates,D8:80:39:D8:44:7A
1647939354229,590,237,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939354435,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939354727,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939354936,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939355243,590,236,266,1832,person_coordinates,D8:80:39:D8:44:7A
1647939355429,590,236,267,1828,person_coordinates,D8:80:39:D8:44:7A
1647939355735,590,236,266,1829,person_coordinates,D8:80:39:D8:44:7A
1647939355928,590,236,265,1833,person_coordinates,D8:80:39:D8:44:7A
1647939356235,590,236,265,1834,person_coordinates,D8:80:39:D8:44:7A
1647939356436,590,235,264,1835,person_coordinates,D8:80:39:D8:44:7A
1647939356726,590,230,266,1829,person_coordinates,D8:80:39:D8:44:7A
1647939356932,590,225,268,1813,person_coordinates,D8:80:39:D8:44:7A
1647939357228,590,217,270,1780,person_coordinates,D8:80:39:D8:44:7A
1647939357436,590,211,274,1720,person_coordinates,D8:80:39:D8:44:7A
1647939357728,593,205,269,1762,person_coordinates,D8:80:39:D8:44:7A
1647939357958,593,200,265,1746,person_coordinates,D8:80:39:D8:44:7A
1647939358967,594,197,249,1738,person_coordinates,D8:80:39:D8:44:7A
1647939359232,594,198,248,1755,person_coordinates,D8:80:39:D8:44:7A
1647939359733,597,198,248,1744,person_coordinates,D8:80:39:D8:44:7A
1647939359935,597,198,249,1750,person_coordinates,D8:80:39:D8:44:7A
1647939360231,597,197,249,1742,person_coordinates,D8:80:39:D8:44:7A
1647939361436,598,199,249,1766,person_coordinates,D8:80:39:D8:44:7A
1647939361728,598,197,250,1740,person_coordinates,D8:80:39:D8:44:7A
1647939362735,599,198,248,1747,person_coordinates,D8:80:39:D8:44:7A
1647939362942,599,198,248,1749,person_coordinates,D8:80:39:D8:44:7A
1647939364438,601,199,250,1759,person_coordinates,D8:80:39:D8:44:7A
1647939365234,602,199,248,1761,person_coordinates,D8:80:39:D8:44:7A
1647939365427,602,199,250,1758,person_coordinates,D8:80:39:D8:44:7A
1647939365728,603,199,248,1761,person_coordinates,D8:80:39:D8:44:7A
1647939365935,603,198,251,1754,person_coordinates,D8:80:39:D8:44:7A
1647939366728,604,197,247,1727,person_coordinates,D8:80:39:D8:44:7A
1647939366936,605,199,250,1759,person_coordinates,D8:80:39:D8:44:7A
1647939367227,605,199,248,1761,person_coordinates,D8:80:39:D8:44:7A
1647939367430,605,200,248,1768,person_coordinates,D8:80:39:D8:44:7A
1647939367736,605,200,249,1771,person_coordinates,D8:80:39:D8:44:7A
1647939367948,605,201,248,1779,person_coordinates,D8:80:39:D8:44:7A
1647939368232,605,202,247,1791,person_coordinates,D8:80:39:D8:44:7A
1647939368447,605,202,248,1787,person_coordinates,D8:80:39:D8:44:7A
1647939368733,605,202,248,1782,person_coordinates,D8:80:39:D8:44:7A
1647939368937,605,202,249,1781,person_coordinates,D8:80:39:D8:44:7A
1647939369232,605,201,248,1775,person_coordinates,D8:80:39:D8:44:7A
1647939369435,605,200,248,1772,person_coordinates,D8:80:39:D8:44:7A
1647939369732,605,200,247,1763,person_coordinates,D8:80:39:D8:44:7A
1647939370239,606,200,247,1770,person_coordinates,D8:80:39:D8:44:7A
1647939370451,606,200,248,1772,person_coordinates,D8:80:39:D8:44:7A
1647939370734,606,200,249,1770,person_coordinates,D8:80:39:D8:44:7A
1647939370939,606,200,249,1767,person_coordinates,D8:80:39:D8:44:7A
1647939371239,606,200,248,1768,person_coordinates,D8:80:39:D8:44:7A
1647939371434,606,200,249,1771,person_coordinates,D8:80:39:D8:44:7A
1647939371670,606,200,248,1772,person_coordinates,D8:80:39:D8:44:7A
1647939371933,606,200,250,1773,person_coordinates,D8:80:39:D8:44:7A
1647939372234,606,200,250,1766,person_coordinates,D8:80:39:D8:44:7A
1647939372446,606,199,248,1764,person_coordinates,D8:80:39:D8:44:7A
1647939372728,606,198,251,1751,person_coordinates,D8:80:39:D8:44:7A
1647939373234,607,203,256,1776,person_coordinates,D8:80:39:D8:44:7A
1647939373428,607,208,260,1783,person_coordinates,D8:80:39:D8:44:7A
1647939373737,607,212,270,1744,person_coordinates,D8:80:39:D8:44:7A
1647939373931,609,219,270,1788,person_coordinates,D8:80:39:D8:44:7A
1647939374227,609,221,271,1787,person_coordinates,D8:80:39:D8:44:7A
1647939374432,609,222,271,1783,person_coordinates,D8:80:39:D8:44:7A
1647939374733,609,223,271,1787,person_coordinates,D8:80:39:D8:44:7A
1647939374935,609,223,270,1794,person_coordinates,D8:80:39:D8:44:7A
1647939375235,609,224,270,1800,person_coordinates,D8:80:39:D8:44:7A
1647939375429,609,225,270,1801,person_coordinates,D8:80:39:D8:44:7A
1647939375727,609,225,270,1791,person_coordinates,D8:80:39:D8:44:7A
1647939375927,609,225,270,1787,person_coordinates,D8:80:39:D8:44:7A
1647939376227,609,225,270,1784,person_coordinates,D8:80:39:D8:44:7A
1647939376432,609,225,270,1788,person_coordinates,D8:80:39:D8:44:7A
1647939376726,609,226,270,1791,person_coordinates,D8:80:39:D8:44:7A
1647939376930,609,226,270,1797,person_coordinates,D8:80:39:D8:44:7A
1647939377226,609,227,269,1811,person_coordinates,D8:80:39:D8:44:7A
1647939377435,609,226,269,1808,person_coordinates,D8:80:39:D8:44:7A
1647939377725,609,226,270,1807,person_coordinates,D8:80:39:D8:44:7A
1647939377956,609,227,269,1811,person_coordinates,D8:80:39:D8:44:7A
1647939378245,609,227,269,1808,person_coordinates,D8:80:39:D8:44:7A
1647939378431,609,227,269,1809,person_coordinates,D8:80:39:D8:44:7A
1647939378729,609,227,268,1809,person_coordinates,D8:80:39:D8:44:7A
1647939378934,609,227,269,1806,person_coordinates,D8:80:39:D8:44:7A
1647939379229,609,227,268,1806,person_coordinates,D8:80:39:D8:44:7A
1647939379426,609,228,268,1810,person_coordinates,D8:80:39:D8:44:7A
1647939379735,609,228,267,1814,person_coordinates,D8:80:39:D8:44:7A
1647939379927,609,228,268,1813,person_coordinates,D8:80:39:D8:44:7A
1647939380229,609,228,268,1816,person_coordinates,D8:80:39:D8:44:7A
1647939380429,609,228,268,1819,person_coordinates,D8:80:39:D8:44:7A
1647939380727,609,229,268,1819,person_coordinates,D8:80:39:D8:44:7A
1647939380924,609,229,269,1812,person_coordinates,D8:80:39:D8:44:7A
1647939381229,609,228,269,1808,person_coordinates,D8:80:39:D8:44:7A
1647939381428,609,228,269,1811,person_coordinates,D8:80:39:D8:44:7A
1647939381726,609,228,269,1811,person_coordinates,D8:80:39:D8:44:7A
1647939381933,609,229,269,1811,person_coordinates,D8:80:39:D8:44:7A
1647939382234,609,229,269,1815,person_coordinates,D8:80:39:D8:44:7A
1647939382432,609,229,269,1814,person_coordinates,D8:80:39:D8:44:7A
1647939382727,609,228,269,1812,person_coordinates,D8:80:39:D8:44:7A
1647939382950,609,228,269,1812,person_coordinates,D8:80:39:D8:44:7A
1647939383228,609,227,269,1808,person_coordinates,D8:80:39:D8:44:7A
1647939383427,609,226,269,1801,person_coordinates,D8:80:39:D8:44:7A
1647939383727,609,223,271,1776,person_coordinates,D8:80:39:D8:44:7A
1647939383927,609,218,273,1740,person_coordinates,D8:80:39:D8:44:7A
1647939393236,615,228,267,1782,person_coordinates,D8:80:39:D8:44:7A
1647939393434,615,239,263,1773,person_coordinates,D8:80:39:D8:44:7A
1647939393727,615,261,256,1757,person_coordinates,D8:80:39:D8:44:7A
1647939393928,615,275,252,1767,person_coordinates,D8:80:39:D8:44:7A
1647939394227,615,296,243,1743,person_coordinates,D8:80:39:D8:44:7A
1647939394433,615,312,234,1727,person_coordinates,D8:80:39:D8:44:7A
1647939394732,615,336,222,1732,person_coordinates,D8:80:39:D8:44:7A
1647939394926,615,352,213,1743,person_coordinates,D8:80:39:D8:44:7A
1647939395229,615,368,199,1765,person_coordinates,D8:80:39:D8:44:7A
1647939395430,615,378,187,1765,person_coordinates,D8:80:39:D8:44:7A
1647939395738,615,394,171,1774,person_coordinates,D8:80:39:D8:44:7A
1647939395929,615,405,161,1774,person_coordinates,D8:80:39:D8:44:7A
1647939396237,615,418,144,1772,person_coordinates,D8:80:39:D8:44:7A
1647939396437,615,425,133,1770,person_coordinates,D8:80:39:D8:44:7A
1647939396736,615,436,115,1718,person_coordinates,D8:80:39:D8:44:7A
1647939400724,626,286,264,1725,person_coordinates,D8:80:39:D8:44:7A
1647939400935,626,303,256,1714,person_coordinates,D8:80:39:D8:44:7A
1647939401226,626,328,240,1718,person_coordinates,D8:80:39:D8:44:7A
1647939401434,626,342,228,1710,person_coordinates,D8:80:39:D8:44:7A
1647939401734,626,360,211,1726,person_coordinates,D8:80:39:D8:44:7A
1647939401930,626,371,201,1740,person_coordinates,D8:80:39:D8:44:7A
1647939402226,626,387,186,1750,person_coordinates,D8:80:39:D8:44:7A
1647939402432,626,396,174,1740,person_coordinates,D8:80:39:D8:44:7A
1647939402727,626,406,155,1732,person_coordinates,D8:80:39:D8:44:7A
1647939402949,626,412,143,1735,person_coordinates,D8:80:39:D8:44:7A
1647939403235,626,424,126,1749,person_coordinates,D8:80:39:D8:44:7A
1647939414230,632,447,128,1745,person_coordinates,D8:80:39:D8:44:7A
1647939414429,635,448,136,1771,person_coordinates,D8:80:39:D8:44:7A
1647939414727,635,446,150,1758,person_coordinates,D8:80:39:D8:44:7A
1647939414727,634,422,108,1601,person_coordinates,D8:80:39:D8:44:7A
1647939414929,635,443,159,1755,person_coordinates,D8:80:39:D8:44:7A
1647939414929,634,419,117,1730,person_coordinates,D8:80:39:D8:44:7A
1647939415234,635,438,172,1767,person_coordinates,D8:80:39:D8:44:7A
1647939415234,634,412,130,1799,person_coordinates,D8:80:39:D8:44:7A
1647939415428,635,435,181,1764,person_coordinates,D8:80:39:D8:44:7A
1647939415428,634,408,139,1813,person_coordinates,D8:80:39:D8:44:7A
1647939415730,635,430,197,1770,person_coordinates,D8:80:39:D8:44:7A
1647939415730,634,403,153,1811,person_coordinates,D8:80:39:D8:44:7A
1647939415937,635,426,206,1774,person_coordinates,D8:80:39:D8:44:7A
1647939415937,634,400,163,1801,person_coordinates,D8:80:39:D8:44:7A
1647939415937,637,375,190,1639,person_coordinates,D8:80:39:D8:44:7A
1647939416230,635,416,218,1761,person_coordinates,D8:80:39:D8:44:7A
1647939416230,634,393,177,1804,person_coordinates,D8:80:39:D8:44:7A
1647939416230,637,367,204,1625,person_coordinates,D8:80:39:D8:44:7A
1647939416433,635,409,226,1767,person_coordinates,D8:80:39:D8:44:7A
1647939416433,634,386,185,1799,person_coordinates,D8:80:39:D8:44:7A
1647939416433,637,360,211,1617,person_coordinates,D8:80:39:D8:44:7A
1647939416729,635,400,238,1768,person_coordinates,D8:80:39:D8:44:7A
1647939416729,634,374,196,1798,person_coordinates,D8:80:39:D8:44:7A
1647939416729,637,348,222,1627,person_coordinates,D8:80:39:D8:44:7A
1647939416928,635,394,247,1771,person_coordinates,D8:80:39:D8:44:7A
1647939416928,634,366,204,1799,person_coordinates,D8:80:39:D8:44:7A
1647939416928,637,341,228,1607,person_coordinates,D8:80:39:D8:44:7A
1647939417228,635,384,259,1782,person_coordinates,D8:80:39:D8:44:7A
1647939417228,634,355,217,1792,person_coordinates,D8:80:39:D8:44:7A
1647939417228,637,331,230,1396,person_coordinates,D8:80:39:D8:44:7A
1647939417432,635,377,266,1774,person_coordinates,D8:80:39:D8:44:7A
1647939417432,634,346,225,1797,person_coordinates,D8:80:39:D8:44:7A
1647939417432,637,327,230,1288,person_coordinates,D8:80:39:D8:44:7A
1647939417729,635,366,272,1755,person_coordinates,D8:80:39:D8:44:7A
1647939417729,634,331,234,1788,person_coordinates,D8:80:39:D8:44:7A
1647939417940,634,320,237,1782,person_coordinates,D8:80:39:D8:44:7A
1647939418234,634,308,241,1801,person_coordinates,D8:80:39:D8:44:7A
1647939418447,634,302,244,1805,person_coordinates,D8:80:39:D8:44:7A
1647939418735,634,290,253,1798,person_coordinates,D8:80:39:D8:44:7A
1647939418928,634,283,257,1801,person_coordinates,D8:80:39:D8:44:7A
1647939419226,634,277,257,1807,person_coordinates,D8:80:39:D8:44:7A
1647939419427,634,274,256,1818,person_coordinates,D8:80:39:D8:44:7A
1647939419728,634,272,254,1835,person_coordinates,D8:80:39:D8:44:7A
1647939419935,634,272,254,1835,person_coordinates,D8:80:39:D8:44:7A
1647939420227,634,271,255,1826,person_coordinates,D8:80:39:D8:44:7A
1647939420431,634,270,256,1819,person_coordinates,D8:80:39:D8:44:7A
1647939420727,634,270,256,1819,person_coordinates,D8:80:39:D8:44:7A
1647939420932,634,271,255,1822,person_coordinates,D8:80:39:D8:44:7A
1647939421227,634,271,255,1829,person_coordinates,D8:80:39:D8:44:7A
1647939421435,634,271,255,1826,person_coordinates,D8:80:39:D8:44:7A
1647939421728,634,272,255,1820,person_coordinates,D8:80:39:D8:44:7A
1647939421931,634,272,255,1824,person_coordinates,D8:80:39:D8:44:7A
1647939422233,634,272,254,1828,person_coordinates,D8:80:39:D8:44:7A
1647939422438,634,272,254,1831,person_coordinates,D8:80:39:D8:44:7A
1647939422733,634,272,254,1833,person_coordinates,D8:80:39:D8:44:7A
1647939422960,634,272,254,1834,person_coordinates,D8:80:39:D8:44:7A
1647939423179,634,272,254,1838,person_coordinates,D8:80:39:D8:44:7A
1647939423447,634,272,255,1833,person_coordinates,D8:80:39:D8:44:7A
1647939423657,634,271,255,1829,person_coordinates,D8:80:39:D8:44:7A
1647939423946,634,271,254,1830,person_coordinates,D8:80:39:D8:44:7A
1647939424154,634,272,254,1827,person_coordinates,D8:80:39:D8:44:7A
1647939424473,634,271,256,1819,person_coordinates,D8:80:39:D8:44:7A
1647939424651,634,269,256,1815,person_coordinates,D8:80:39:D8:44:7A
1647939424946,634,265,252,1798,person_coordinates,D8:80:39:D8:44:7A
1647939425145,634,260,250,1788,person_coordinates,D8:80:39:D8:44:7A
1647939425447,634,249,252,1782,person_coordinates,D8:80:39:D8:44:7A
1647939425654,634,241,256,1778,person_coordinates,D8:80:39:D8:44:7A
1647939425952,634,228,261,1769,person_coordinates,D8:80:39:D8:44:7A
1647939426155,634,217,263,1740,person_coordinates,D8:80:39:D8:44:7A
1647939426454,634,199,264,1700,person_coordinates,D8:80:39:D8:44:7A
1647939427447,639,180,264,1497,person_coordinates,D8:80:39:D8:44:7A
1647939427652,639,177,265,1371,person_coordinates,D8:80:39:D8:44:7A
1647939427964,639,173,258,1317,person_coordinates,D8:80:39:D8:44:7A
1647939436152,644,157,250,1286,person_coordinates,D8:80:39:D8:44:7A
1647939440448,647,157,250,1252,person_coordinates,D8:80:39:D8:44:7A
1647939440653,647,159,248,1295,person_coordinates,D8:80:39:D8:44:7A
1647939442965,651,163,242,1300,person_coordinates,D8:80:39:D8:44:7A
1647939446453,654,203,264,1736,person_coordinates,D8:80:39:D8:44:7A
1647939446646,654,212,269,1746,person_coordinates,D8:80:39:D8:44:7A
1647939446947,638,219,272,1751,person_coordinates,D8:80:39:D8:44:7A
1647940943465,686,162,278,1287,person_coordinates,D8:80:39:D8:44:7A
1647940943669,686,162,278,1300,person_coordinates,D8:80:39:D8:44:7A
1647940943964,686,163,279,1286,person_coordinates,D8:80:39:D8:44:7A
1647940944167,686,165,279,1272,person_coordinates,D8:80:39:D8:44:7A
1647940944467,687,163,279,1272,person_coordinates,D8:80:39:D8:44:7A
1647940944671,687,164,281,1256,person_coordinates,D8:80:39:D8:44:7A
1647940944967,687,160,279,1272,person_coordinates,D8:80:39:D8:44:7A
1647940946668,688,164,289,1250,person_coordinates,D8:80:39:D8:44:7A
1647940948170,689,165,284,1231,person_coordinates,D8:80:39:D8:44:7A
1647940948663,690,163,282,1267,person_coordinates,D8:80:39:D8:44:7A
1647940949464,691,168,280,1277,person_coordinates,D8:80:39:D8:44:7A
1647940949663,691,169,280,1278,person_coordinates,D8:80:39:D8:44:7A
